Temp,Visits
47.8904,1521053
47.8904,1066915
47.8904,359538
47.8904,2570985
47.8904,3549783
57.449900000000014,654886
57.449900000000014,313459
57.449900000000014,4334325
57.449900000000014,507509
57.449900000000014,7759115
57.449900000000014,1521053
57.449900000000014,1066915
57.449900000000014,359538
57.449900000000014,2570985
57.449900000000014,3549783
56.778209090909094,1752955
56.778209090909094,1326873
56.778209090909094,4973679
56.778209090909094,2120535
56.778209090909094,8824781
56.778209090909094,2926780
56.778209090909094,2355584
56.778209090909094,3288794
56.778209090909094,3921859
56.778209090909094,3831907
53.720836363636366,1752955
53.720836363636366,1326873
53.720836363636366,4973679
53.720836363636366,2120535
53.720836363636366,8824781
53.720836363636366,2926780
53.720836363636366,2355584
53.720836363636366,3288794
53.720836363636366,3921859
53.720836363636366,3831907
77.74022727272725,1752955
77.74022727272725,1326873
77.74022727272725,4973679
77.74022727272725,2120535
77.74022727272725,8824781
77.74022727272725,2926780
77.74022727272725,2355584
77.74022727272725,3288794
77.74022727272725,3921859
77.74022727272725,3831907
55.38720000000001,1752955
55.38720000000001,1326873
55.38720000000001,4973679
55.38720000000001,2120535
55.38720000000001,8824781
55.38720000000001,2926780
55.38720000000001,2355584
55.38720000000001,3288794
55.38720000000001,3921859
55.38720000000001,3831907
67.4453,1752955
67.4453,1326873
67.4453,4973679
67.4453,2120535
67.4453,8824781
67.4453,2926780
67.4453,2355584
67.4453,3288794
67.4453,3921859
67.4453,3831907
46.57111818181819,1752955
46.57111818181819,1326873
46.57111818181819,4973679
46.57111818181819,2120535
46.57111818181819,8824781
46.57111818181819,2926780
46.57111818181819,2355584
46.57111818181819,3288794
46.57111818181819,3921859
46.57111818181819,3831907
50.88002727272726,1752955
50.88002727272726,1326873
50.88002727272726,4973679
50.88002727272726,2120535
50.88002727272726,8824781
50.88002727272726,2926780
50.88002727272726,2355584
50.88002727272726,3288794
50.88002727272726,3921859
50.88002727272726,3831907
51.13142727272727,1752955
51.13142727272727,1326873
51.13142727272727,4973679
51.13142727272727,2120535
51.13142727272727,8824781
51.13142727272727,2926780
51.13142727272727,2355584
51.13142727272727,3288794
51.13142727272727,3921859
51.13142727272727,3831907
53.10585454545454,1752955
53.10585454545454,1326873
53.10585454545454,4973679
53.10585454545454,2120535
53.10585454545454,8824781
53.10585454545454,2926780
53.10585454545454,2355584
53.10585454545454,3288794
53.10585454545454,3921859
53.10585454545454,3831907
65.9402181818182,1752955
65.9402181818182,1326873
65.9402181818182,4973679
65.9402181818182,2120535
65.9402181818182,8824781
65.9402181818182,2926780
65.9402181818182,2355584
65.9402181818182,3288794
65.9402181818182,3921859
65.9402181818182,3831907
62.037800000000004,3572896
62.037800000000004,3999276
62.037800000000004,6072154
62.037800000000004,5276207
62.037800000000004,12870093
62.037800000000004,4009449
62.037800000000004,5782218
62.037800000000004,7172517
62.037800000000004,5399909
62.037800000000004,4287044
61.71139999999999,3572896
61.71139999999999,3999276
61.71139999999999,6072154
61.71139999999999,5276207
61.71139999999999,12870093
61.71139999999999,4009449
61.71139999999999,5782218
61.71139999999999,7172517
61.71139999999999,5399909
61.71139999999999,4287044
92.6261,3572896
92.6261,3999276
92.6261,6072154
92.6261,5276207
92.6261,12870093
92.6261,4009449
92.6261,5782218
92.6261,7172517
92.6261,5399909
92.6261,4287044
66.9912,3572896
66.9912,3999276
66.9912,6072154
66.9912,5276207
66.9912,12870093
66.9912,4009449
66.9912,5782218
66.9912,7172517
66.9912,5399909
66.9912,4287044
73.21940000000001,3572896
73.21940000000001,3999276
73.21940000000001,6072154
73.21940000000001,5276207
73.21940000000001,12870093
73.21940000000001,4009449
73.21940000000001,5782218
73.21940000000001,7172517
73.21940000000001,5399909
73.21940000000001,4287044
50.9369,3572896
50.9369,3999276
50.9369,6072154
50.9369,5276207
50.9369,12870093
50.9369,4009449
50.9369,5782218
50.9369,7172517
50.9369,5399909
50.9369,4287044
66.1056,3572896
66.1056,3999276
66.1056,6072154
66.1056,5276207
66.1056,12870093
66.1056,4009449
66.1056,5782218
66.1056,7172517
66.1056,5399909
66.1056,4287044
61.767399999999995,3572896
61.767399999999995,3999276
61.767399999999995,6072154
61.767399999999995,5276207
61.767399999999995,12870093
61.767399999999995,4009449
61.767399999999995,5782218
61.767399999999995,7172517
61.767399999999995,5399909
61.767399999999995,4287044
64.12840000000001,3572896
64.12840000000001,3999276
64.12840000000001,6072154
64.12840000000001,5276207
64.12840000000001,12870093
64.12840000000001,4009449
64.12840000000001,5782218
64.12840000000001,7172517
64.12840000000001,5399909
64.12840000000001,4287044
80.51400000000001,3572896
80.51400000000001,3999276
80.51400000000001,6072154
80.51400000000001,5276207
80.51400000000001,12870093
80.51400000000001,4009449
80.51400000000001,5782218
80.51400000000001,7172517
80.51400000000001,5399909
80.51400000000001,4287044
69.8082090909091,6024656
69.8082090909091,7187960
69.8082090909091,7150969
69.8082090909091,6914731
69.8082090909091,14254305
69.8082090909091,5250776
69.8082090909091,7685396
69.8082090909091,9204224
69.8082090909091,6337330
69.8082090909091,4457797
72.01449090909091,6024656
72.01449090909091,7187960
72.01449090909091,7150969
72.01449090909091,6914731
72.01449090909091,14254305
72.01449090909091,5250776
72.01449090909091,7685396
72.01449090909091,9204224
72.01449090909091,6337330
72.01449090909091,4457797
93.19597272727273,6024656
93.19597272727273,7187960
93.19597272727273,7150969
93.19597272727273,6914731
93.19597272727273,14254305
93.19597272727273,5250776
93.19597272727273,7685396
93.19597272727273,9204224
93.19597272727273,6337330
93.19597272727273,4457797
76.11616363636362,6024656
76.11616363636362,7187960
76.11616363636362,7150969
76.11616363636362,6914731
76.11616363636362,14254305
76.11616363636362,5250776
76.11616363636362,7685396
76.11616363636362,9204224
76.11616363636362,6337330
76.11616363636362,4457797
74.41001818181819,6024656
74.41001818181819,7187960
74.41001818181819,7150969
74.41001818181819,6914731
74.41001818181819,14254305
74.41001818181819,5250776
74.41001818181819,7685396
74.41001818181819,9204224
74.41001818181819,6337330
74.41001818181819,4457797
58.9909909090909,6024656
58.9909909090909,7187960
58.9909909090909,7150969
58.9909909090909,6914731
58.9909909090909,14254305
58.9909909090909,5250776
58.9909909090909,7685396
58.9909909090909,9204224
58.9909909090909,6337330
58.9909909090909,4457797
69.00624545454546,6024656
69.00624545454546,7187960
69.00624545454546,7150969
69.00624545454546,6914731
69.00624545454546,14254305
69.00624545454546,5250776
69.00624545454546,7685396
69.00624545454546,9204224
69.00624545454546,6337330
69.00624545454546,4457797
71.14178181818183,6024656
71.14178181818183,7187960
71.14178181818183,7150969
71.14178181818183,6914731
71.14178181818183,14254305
71.14178181818183,5250776
71.14178181818183,7685396
71.14178181818183,9204224
71.14178181818183,6337330
71.14178181818183,4457797
71.6834090909091,6024656
71.6834090909091,7187960
71.6834090909091,7150969
71.6834090909091,6914731
71.6834090909091,14254305
71.6834090909091,5250776
71.6834090909091,7685396
71.6834090909091,9204224
71.6834090909091,6337330
71.6834090909091,4457797
83.8867909090909,6024656
83.8867909090909,7187960
83.8867909090909,7150969
83.8867909090909,6914731
83.8867909090909,14254305
83.8867909090909,5250776
83.8867909090909,7685396
83.8867909090909,9204224
83.8867909090909,6337330
83.8867909090909,4457797
69.51832727272728,6559649
69.51832727272728,6517139
69.51832727272728,6766616
69.51832727272728,6239256
69.51832727272728,11142707
69.51832727272728,7379777
69.51832727272728,6710795
69.51832727272728,8117352
69.51832727272728,6256463
69.51832727272728,4089086
71.25271818181818,6559649
71.25271818181818,6517139
71.25271818181818,6766616
71.25271818181818,6239256
71.25271818181818,11142707
71.25271818181818,7379777
71.25271818181818,6710795
71.25271818181818,8117352
71.25271818181818,6256463
71.25271818181818,4089086
90.6327,6559649
90.6327,6517139
90.6327,6766616
90.6327,6239256
90.6327,11142707
90.6327,7379777
90.6327,6710795
90.6327,8117352
90.6327,6256463
90.6327,4089086
74.45015454545454,6559649
74.45015454545454,6517139
74.45015454545454,6766616
74.45015454545454,6239256
74.45015454545454,11142707
74.45015454545454,7379777
74.45015454545454,6710795
74.45015454545454,8117352
74.45015454545454,6256463
74.45015454545454,4089086
73.89263636363637,6559649
73.89263636363637,6517139
73.89263636363637,6766616
73.89263636363637,6239256
73.89263636363637,11142707
73.89263636363637,7379777
73.89263636363637,6710795
73.89263636363637,8117352
73.89263636363637,6256463
73.89263636363637,4089086
59.88234545454545,6559649
59.88234545454545,6517139
59.88234545454545,6766616
59.88234545454545,6239256
59.88234545454545,11142707
59.88234545454545,7379777
59.88234545454545,6710795
59.88234545454545,8117352
59.88234545454545,6256463
59.88234545454545,4089086
67.21574545454544,6559649
67.21574545454544,6517139
67.21574545454544,6766616
67.21574545454544,6239256
67.21574545454544,11142707
67.21574545454544,7379777
67.21574545454544,6710795
67.21574545454544,8117352
67.21574545454544,6256463
67.21574545454544,4089086
69.48631818181818,6559649
69.48631818181818,6517139
69.48631818181818,6766616
69.48631818181818,6239256
69.48631818181818,11142707
69.48631818181818,7379777
69.48631818181818,6710795
69.48631818181818,8117352
69.48631818181818,6256463
69.48631818181818,4089086
70.69637272727273,6559649
70.69637272727273,6517139
70.69637272727273,6766616
70.69637272727273,6239256
70.69637272727273,11142707
70.69637272727273,7379777
70.69637272727273,6710795
70.69637272727273,8117352
70.69637272727273,6256463
70.69637272727273,4089086
81.33047272727272,6559649
81.33047272727272,6517139
81.33047272727272,6766616
81.33047272727272,6239256
81.33047272727272,11142707
81.33047272727272,7379777
81.33047272727272,6710795
81.33047272727272,8117352
81.33047272727272,6256463
81.33047272727272,4089086
63.92009999999999,4674580
63.92009999999999,3670005
63.92009999999999,5008010
63.92009999999999,4426112
63.92009999999999,10508244
63.92009999999999,3863159
63.92009999999999,5528643
63.92009999999999,5980079
63.92009999999999,5151802
63.92009999999999,3872787
61.328700000000005,4674580
61.328700000000005,3670005
61.328700000000005,5008010
61.328700000000005,4426112
61.328700000000005,10508244
61.328700000000005,3863159
61.328700000000005,5528643
61.328700000000005,5980079
61.328700000000005,5151802
61.328700000000005,3872787
85.71529999999998,4674580
85.71529999999998,3670005
85.71529999999998,5008010
85.71529999999998,4426112
85.71529999999998,10508244
85.71529999999998,3863159
85.71529999999998,5528643
85.71529999999998,5980079
85.71529999999998,5151802
85.71529999999998,3872787
66.8178,4674580
66.8178,3670005
66.8178,5008010
66.8178,4426112
66.8178,10508244
66.8178,3863159
66.8178,5528643
66.8178,5980079
66.8178,5151802
66.8178,3872787
68.9434,4674580
68.9434,3670005
68.9434,5008010
68.9434,4426112
68.9434,10508244
68.9434,3863159
68.9434,5528643
68.9434,5980079
68.9434,5151802
68.9434,3872787
53.513299999999994,4674580
53.513299999999994,3670005
53.513299999999994,5008010
53.513299999999994,4426112
53.513299999999994,10508244
53.513299999999994,3863159
53.513299999999994,5528643
53.513299999999994,5980079
53.513299999999994,5151802
53.513299999999994,3872787
61.1872,4674580
61.1872,3670005
61.1872,5008010
61.1872,4426112
61.1872,10508244
61.1872,3863159
61.1872,5528643
61.1872,5980079
61.1872,5151802
61.1872,3872787
61.503600000000006,4674580
61.503600000000006,3670005
61.503600000000006,5008010
61.503600000000006,4426112
61.503600000000006,10508244
61.503600000000006,3863159
61.503600000000006,5528643
61.503600000000006,5980079
61.503600000000006,5151802
61.503600000000006,3872787
66.25729999999999,4674580
66.25729999999999,3670005
66.25729999999999,5008010
66.25729999999999,4426112
66.25729999999999,10508244
66.25729999999999,3863159
66.25729999999999,5528643
66.25729999999999,5980079
66.25729999999999,5151802
66.25729999999999,3872787
75.7426,4674580
75.7426,3670005
75.7426,5008010
75.7426,4426112
75.7426,10508244
75.7426,3863159
75.7426,5528643
75.7426,5980079
75.7426,5151802
75.7426,3872787
53.312154545454554,3281930
53.312154545454554,646358
53.312154545454554,4092141
53.312154545454554,1570160
53.312154545454554,12153435
53.312154545454554,1673822
53.312154545454554,2689584
53.312154545454554,1831885
53.312154545454554,3651685
53.312154545454554,3086670
45.55765858585859,3281930
45.55765858585859,646358
45.55765858585859,4092141
45.55765858585859,1570160
45.55765858585859,12153435
45.55765858585859,1673822
45.55765858585859,2689584
45.55765858585859,1831885
45.55765858585859,3651685
45.55765858585859,3086670
73.15390808080808,3281930
73.15390808080808,646358
73.15390808080808,4092141
73.15390808080808,1570160
73.15390808080808,12153435
73.15390808080808,1673822
73.15390808080808,2689584
73.15390808080808,1831885
73.15390808080808,3651685
73.15390808080808,3086670
49.83714040404041,3281930
49.83714040404041,646358
49.83714040404041,4092141
49.83714040404041,1570160
49.83714040404041,12153435
49.83714040404041,1673822
49.83714040404041,2689584
49.83714040404041,1831885
49.83714040404041,3651685
49.83714040404041,3086670
59.75584545454545,3281930
59.75584545454545,646358
59.75584545454545,4092141
59.75584545454545,1570160
59.75584545454545,12153435
59.75584545454545,1673822
59.75584545454545,2689584
59.75584545454545,1831885
59.75584545454545,3651685
59.75584545454545,3086670
43.11106565656566,3281930
43.11106565656566,646358
43.11106565656566,4092141
43.11106565656566,1570160
43.11106565656566,12153435
43.11106565656566,1673822
43.11106565656566,2689584
43.11106565656566,1831885
43.11106565656566,3651685
43.11106565656566,3086670
47.80375353535353,3281930
47.80375353535353,646358
47.80375353535353,4092141
47.80375353535353,1570160
47.80375353535353,12153435
47.80375353535353,1673822
47.80375353535353,2689584
47.80375353535353,1831885
47.80375353535353,3651685
47.80375353535353,3086670
45.17347272727273,3281930
45.17347272727273,646358
45.17347272727273,4092141
45.17347272727273,1570160
45.17347272727273,12153435
45.17347272727273,1673822
45.17347272727273,2689584
45.17347272727273,1831885
45.17347272727273,3651685
45.17347272727273,3086670
54.547976767676765,3281930
54.547976767676765,646358
54.547976767676765,4092141
54.547976767676765,1570160
54.547976767676765,12153435
54.547976767676765,1673822
54.547976767676765,2689584
54.547976767676765,1831885
54.547976767676765,3651685
54.547976767676765,3086670
62.13596565656566,3281930
62.13596565656566,646358
62.13596565656566,4092141
62.13596565656566,1570160
62.13596565656566,12153435
62.13596565656566,1673822
62.13596565656566,2689584
62.13596565656566,1831885
62.13596565656566,3651685
62.13596565656566,3086670
42.4333,423419
42.4333,176506
42.4333,2696885
42.4333,400125
42.4333,7087231
42.4333,1035881
42.4333,1017363
42.4333,135255
42.4333,1767941
42.4333,1726165
33.5822,423419
33.5822,176506
33.5822,2696885
33.5822,400125
33.5822,7087231
33.5822,1035881
33.5822,1017363
33.5822,135255
33.5822,1767941
33.5822,1726165
62.457499999999996,423419
62.457499999999996,176506
62.457499999999996,2696885
62.457499999999996,400125
62.457499999999996,7087231
62.457499999999996,1035881
62.457499999999996,1017363
62.457499999999996,135255
62.457499999999996,1767941
62.457499999999996,1726165
34.9423,423419
34.9423,176506
34.9423,2696885
34.9423,400125
34.9423,7087231
34.9423,1035881
34.9423,1017363
34.9423,135255
34.9423,1767941
34.9423,1726165
49.750299999999996,423419
49.750299999999996,176506
49.750299999999996,2696885
49.750299999999996,400125
49.750299999999996,7087231
49.750299999999996,1035881
49.750299999999996,1017363
49.750299999999996,135255
49.750299999999996,1767941
49.750299999999996,1726165
34.1782,423419
34.1782,176506
34.1782,2696885
34.1782,400125
34.1782,7087231
34.1782,1035881
34.1782,1017363
34.1782,135255
34.1782,1767941
34.1782,1726165
37.1508,423419
37.1508,176506
37.1508,2696885
37.1508,400125
37.1508,7087231
37.1508,1035881
37.1508,1017363
37.1508,135255
37.1508,1767941
37.1508,1726165
31.4307,423419
31.4307,176506
31.4307,2696885
31.4307,400125
31.4307,7087231
31.4307,1035881
31.4307,1017363
31.4307,135255
31.4307,1767941
31.4307,1726165
44.2165,423419
44.2165,176506
44.2165,2696885
44.2165,400125
44.2165,7087231
44.2165,1035881
44.2165,1017363
44.2165,135255
44.2165,1767941
44.2165,1726165
51.4289,423419
51.4289,176506
51.4289,2696885
51.4289,400125
51.4289,7087231
51.4289,1035881
51.4289,1017363
51.4289,135255
51.4289,1767941
51.4289,1726165
32.14465454545455,115486
32.14465454545455,121920
32.14465454545455,2433736
32.14465454545455,421340
32.14465454545455,5062098
32.14465454545455,797216
32.14465454545455,808333
32.14465454545455,190028
32.14465454545455,1467685
32.14465454545455,969460
23.774945454545453,115486
23.774945454545453,121920
23.774945454545453,2433736
23.774945454545453,421340
23.774945454545453,5062098
23.774945454545453,797216
23.774945454545453,808333
23.774945454545453,190028
23.774945454545453,1467685
23.774945454545453,969460
52.545772727272734,115486
52.545772727272734,121920
52.545772727272734,2433736
52.545772727272734,421340
52.545772727272734,5062098
52.545772727272734,797216
52.545772727272734,808333
52.545772727272734,190028
52.545772727272734,1467685
52.545772727272734,969460
23.68187272727273,115486
23.68187272727273,121920
23.68187272727273,2433736
23.68187272727273,421340
23.68187272727273,5062098
23.68187272727273,797216
23.68187272727273,808333
23.68187272727273,190028
23.68187272727273,1467685
23.68187272727273,969460
41.437063636363646,115486
41.437063636363646,121920
41.437063636363646,2433736
41.437063636363646,421340
41.437063636363646,5062098
41.437063636363646,797216
41.437063636363646,808333
41.437063636363646,190028
41.437063636363646,1467685
41.437063636363646,969460
29.37421818181818,115486
29.37421818181818,121920
29.37421818181818,2433736
29.37421818181818,421340
29.37421818181818,5062098
29.37421818181818,797216
29.37421818181818,808333
29.37421818181818,190028
29.37421818181818,1467685
29.37421818181818,969460
26.968200000000003,115486
26.968200000000003,121920
26.968200000000003,2433736
26.968200000000003,421340
26.968200000000003,5062098
26.968200000000003,797216
26.968200000000003,808333
26.968200000000003,190028
26.968200000000003,1467685
26.968200000000003,969460
21.424554545454548,115486
21.424554545454548,121920
21.424554545454548,2433736
21.424554545454548,421340
21.424554545454548,5062098
21.424554545454548,797216
21.424554545454548,808333
21.424554545454548,190028
21.424554545454548,1467685
21.424554545454548,969460
37.05699090909091,115486
37.05699090909091,121920
37.05699090909091,2433736
37.05699090909091,421340
37.05699090909091,5062098
37.05699090909091,797216
37.05699090909091,808333
37.05699090909091,190028
37.05699090909091,1467685
37.05699090909091,969460
40.780018181818185,115486
40.780018181818185,121920
40.780018181818185,2433736
40.780018181818185,421340
40.780018181818185,5062098
40.780018181818185,797216
40.780018181818185,808333
40.780018181818185,190028
40.780018181818185,1467685
40.780018181818185,969460
